"","x"
"1",15.8072207023799
"2",15.0740295889647
"3",14.7912697250791
"4",14.24051298699
"5",14.409420418316
"6",14.0373451251805
"7",6.85497802205705
"8",12.7202825623139
"9",11.65575065829
"10",6.39116540829405
"11",11.510601909293
"12",13.2448773055904
"13",13.5458073007663
"14",12.3034710639895
"15",12.434204025833
"16",9.61323454999678
"17",13.0829446470927
"18",9.24930927852
"19",16.6333514289948
"20",21.0927851279535
"21",10.2575541960057
"22",16.5022760028195
"23",16.6224845443712
"24",15.3760600377474
"25",13.8460307829157
"26",15.4781144732941
"27",15.0974410061934
"28",16.7217886820705
"29",17.4799276165892
"30",15.5014403870883
"31",14.1334737544599
"32",11.3649529779803
"33",13.0110460569975
"34",12.7907956655599
"35",6.20728233086276
"36",8.27177326387727
"37",10.7723233689689
"38",9.50622596063958
"39",7.50502418442935
"40",9.62118245320325
"41",10.1650781321927
"42",12.56183232878
"43",11.7133724996666
"44",11.2380926916121
"45",15.8423520931975
"46",13.6269063745679
"47",13.9415212246876
"48",12.4794082473378
"49",13.440850153943
"50",13.6020884486602
"51",12.0720225845893
"52",12.2580701436691
"53",13.2729087513357
"54",12.3041001607411
"55",11.5049514180477
"56",11.1858250031643
"57",13.9164132399548
"58",24.339504791927
"59",9.42123949728081
"60",18.6080606634545
"61",13.1743441748809
"62",12.8766177170773
"63",10.4295383541946
"64",6.68898941251618
"65",7.60061798372276
"66",10.5366917602211
"67",8.9342442103019
"68",7.50049074609219
"69",10.4870263571245
"70",11.4551383629398
"71",13.0090085722437
"72",12.4262803780417
"73",12.9511981245488
"74",13.5059345951034
"75",13.2379309069636
"76",13.1873985193194
"77",12.8187032794929
"78",11.9391041645698
"79",12.9955425621758
"80",11.6005518128322
"81",10.2587898131614
"82",6.76996803621776
"83",13.7625660729393
"84",12.1959743173752
"85",11.4163574695119
"86",9.76202497984763
"87",11.8795106471061
"88",11.888750313272
"89",11.4828937946176
"90",10.0930531062558
"91",11.7917871610092
"92",10.9548671190463
"93",9.95910156773375
"94",11.2056255743313
"95",13.1375205778976
"96",11.9679107260594
"97",11.4719991067389
"98",10.1954242484843
"99",10.2391640445685
"100",11.2848736541124
"101",9.15078420594696
"102",5.90367477383012
"103",11.7733354942935
"104",11.2382584321943
"105",9.99791060606663
"106",10.7485523982296
"107",13.2527111434423
"108",12.7147188854131
"109",12.0633062181346
"110",12.4538419227896
"111",13.1803514721235
"112",13.4965631533659
"113",12.3734684647413
"114",10.3505609155363
"115",6.92535884017655
"116",12.8360173322733
"117",11.2042053396582
"118",13.3786194468356
"119",12.3900636788488
"120",13.7254884731161
"121",10.8773914145482
"122",11.7948929925695
"123",6.47235080983041
"124",11.9080342713133
"125",9.52052468982856
"126",9.89198310294292
"127",11.2901759493747
"128",11.6333152121327
"129",12.250580501142
"130",11.5044755582524
"131",11.3244543999302
"132",11.344225340643
"133",12.1512475142337
"134",11.50310289521
"135",12.3823407369853
"136",11.7932236338872
"137",12.9870457296209
"138",12.1518602479835
"139",11.4899171128477
"140",9.2564633320956
"141",11.0517491072771
"142",13.2488202299511
"143",11.6295624468717
"144",12.6577655445771
"145",13.4974478669511
"146",12.861932185794
"147",8.7984409392857
"148",7.74877439679148
"149",13.3340758260206
"150",9.85856636732682
"151",11.4368102712489
"152",9.29993255818752
"153",9.34403025986457
"154",12.3327553165992
"155",11.0001655622467
"156",10.4843369177471
"157",11.5214980208577
"158",13.4066108217997
"159",13.4000165462227
"160",12.2709509291181
"161",12.6656513543943
"162",13.4653293510562
"163",13.7409422218838
"164",12.8028741739956
"165",13.6623296251628
"166",16.1584259247235
"167",12.0386817497393
"168",12.3539860729331
"169",14.3671314273911
"170",13.0806774346624
"171",28.0982163572481
"172",23.1656076556788
"173",13.8560740329131
"174",15.0791346718969
"175",18.5914395314836
"176",24.5394990129882
"177",12.0205397159887
"178",12.2157660823553
"179",19.5290656466579
"180",14.6746406914411
"181",13.6921828471425
"182",15.0197933714505
"183",16.0445027134075
"184",13.9422686358292
